id,pagina,page_id,fecha_hora_guayaquil,fecha_guayaquil,evento,fase,formato,interacciones_publicas,reacciones,comentarios,compartidos,temas,tiene_url,tiene_telefono,tiene_precio,tiene_fecha,tiene_cta,longitud_texto,texto_normalizado,mensaje,permalink
729780340226059_122112990621017479,Finados Mushuc Runa ,729780340226059,2025-11-04T14:03:47-05:00,2025-11-04,finados-2025,en-vivo,added_video,96,93,0,3,cultura-identidad|acceso-servicio,False,False,False,False,False,158,los más pequeños disfrutan al máximo este último día de feria. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador2025,😄🎪 Los más pequeños 𝐝𝐢𝐬𝐟𝐫𝐮𝐭𝐚𝐧 𝐚𝐥 𝐦𝐚́𝐱𝐢𝐦𝐨 𝐞𝐬𝐭𝐞 𝐮́𝐥𝐭𝐢𝐦𝐨 𝐝𝐢́𝐚 𝐝𝐞 𝐟𝐞𝐫𝐢𝐚.  #Finados2025 #LaTradiciónCobraVida #diversion #entretenimiento #tradiciones #Ecuador2025,https://www.facebook.com/reel/1495952101627766/
729780340226059_122112984675017479,Finados Mushuc Runa ,729780340226059,2025-11-04T13:03:36-05:00,2025-11-04,finados-2025,en-vivo,added_video,33,31,0,2,cultura-identidad|acceso-servicio|comunidad-prueba,False,False,False,False,True,216,último día de feria y la fiesta sigue mira cómo nuestros visitantes disfrutan cada momento... aún estás a tiempo de vivirlo finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador2025,𝐔́𝐥𝐭𝐢𝐦𝐨 𝐝𝐢́𝐚 𝐝𝐞 𝐟𝐞𝐫𝐢𝐚 𝐲 𝐥𝐚 𝐟𝐢𝐞𝐬𝐭𝐚 𝐬𝐢𝐠𝐮𝐞🎉 Mira cómo nuestros visitantes disfrutan cada momento… 𝐚𝐮́𝐧 𝐞𝐬𝐭𝐚́𝐬 𝐚 𝐭𝐢𝐞𝐦𝐩𝐨 𝐝𝐞 𝐯𝐢𝐯𝐢𝐫𝐥𝐨  #Finados2025 #LaTradiciónCobraVida #diversion #entretenimiento #tradiciones #Ecuador2025,https://www.facebook.com/reel/1268959428367251/
729780340226059_122112977019017479,Finados Mushuc Runa ,729780340226059,2025-11-04T11:52:02-05:00,2025-11-04,finados-2025,en-vivo,added_video,20,19,0,1,cultura-identidad|acceso-servicio,False,False,False,False,False,214,25 mil vasos de colada morada para cerrar con sabor el último día de feria ven y disfruta esta tradición que nos une. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador2025,𝟐𝟓 𝐌𝐈𝐋 𝐕𝐀𝐒𝐎𝐒 𝐃𝐄 𝐂𝐎𝐋𝐀𝐃𝐀 𝐌𝐎𝐑𝐀𝐃𝐀 para cerrar con sabor el último día de feria 💜✨ 𝐕𝐞𝐧 𝐲 𝐝𝐢𝐬𝐟𝐫𝐮𝐭𝐚 𝐞𝐬𝐭𝐚 𝐭𝐫𝐚𝐝𝐢𝐜𝐢𝐨́𝐧 𝐪𝐮𝐞 𝐧𝐨𝐬 𝐮𝐧𝐞. 🎪🍇  #Finados2025 #LaTradiciónCobraVida #diversion #entretenimiento #tradiciones #Ecuador2025,https://www.facebook.com/reel/1451828272544605/
729780340226059_122112975951017479,Finados Mushuc Runa ,729780340226059,2025-11-04T11:42:09-05:00,2025-11-04,finados-2025,en-vivo,mobile_status_update,10,9,0,1,sin-tema-detectado,False,False,False,False,False,0,,,https://www.facebook.com/122142325251017479/posts/122112975951017479
729780340226059_122112900867017479,Finados Mushuc Runa ,729780340226059,2025-11-04T09:32:53-05:00,2025-11-04,finados-2025,en-vivo,added_video,1246,1190,26,30,artistas-musica|cultura-identidad,False,False,False,False,True,209,dina paucar y el abogado nos cuentan lo que se viene previo al gran concierto en esta noche sureña. no te lo pierdas finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador2025,🎶Dina Paucar y el abogado nos cuentan lo que se viene previo al gran concierto en esta Noche Sureña. ¡No te lo pierdas!  #Finados2025 #LaTradiciónCobraVida #diversion #entretenimiento #tradiciones #Ecuador2025,https://www.facebook.com/reel/1139051338440163/
729780340226059_1310003021172064,Finados Mushuc Runa ,729780340226059,2025-11-04T09:08:54-05:00,2025-11-04,finados-2025,en-vivo,added_video,45,36,1,8,sin-tema-detectado,False,False,False,False,False,127,retira tu dinero en nuestro mushuc matic . no detengas tu diversión en finados mushuc runa . mushucruna finadosmushucruna,Retira tu dinero en nuestro 🏧 𝐌𝐔𝐒𝐇𝐔𝐂 𝐌𝐀𝐓𝐈𝐂 🏧. No detengas tu diversión en 𝑭𝒊𝒏𝒂𝒅𝒐𝒔 𝑴𝒖𝒔𝒉𝒖𝒄 𝑹𝒖𝒏𝒂 🥳. #MushucRuna #FinadosMushucRuna,https://www.facebook.com/1568257485346615/videos/2539034086479656
729780340226059_122112959775017479,Finados Mushuc Runa ,729780340226059,2025-11-04T08:50:26-05:00,2025-11-04,finados-2025,en-vivo,added_photos,26,20,1,5,cultura-identidad|acceso-servicio|comunidad-prueba,False,False,False,False,False,300,hoy es hoy la fiesta no termina sin un saborcito morado. acompáñanos en este último día y disfruta un vaso de colada morada gratis. 25.000 para compartir en familia lleguen temprano finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,¡𝐇𝐎𝐘 𝐞𝐬 𝐇𝐎𝐘! La fiesta no termina sin un saborcito morado. Acompáñanos en este último día y disfruta un vaso de 𝐜𝐨𝐥𝐚𝐝𝐚 𝐦𝐨𝐫𝐚𝐝𝐚 𝐆𝐑𝐀𝐓𝐈𝐒. 𝟐𝟓.𝟎𝟎𝟎 𝐩𝐚𝐫𝐚 𝐜𝐨𝐦𝐩𝐚𝐫𝐭𝐢𝐫 𝐞𝐧 𝐟𝐚𝐦𝐢𝐥𝐢𝐚  ¡𝐋𝐋𝐄𝐆𝐔𝐄𝐍 𝐓𝐄𝐌𝐏𝐑𝐀𝐍𝐎!  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/122142325251017479/posts/122112959775017479
729780340226059_122112958119017479,Finados Mushuc Runa ,729780340226059,2025-11-04T08:30:34-05:00,2025-11-04,finados-2025,en-vivo,added_photos,5,5,0,0,cultura-identidad|acceso-servicio,False,False,False,False,True,227,las guaguas de pan más creativas se dan cita hoy. te esperamos en nuestro último día de feria. te esperamos finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,🍼🥖 Las 𝐆𝐔𝐀𝐆𝐔𝐀𝐒 𝐃𝐄 𝐏𝐀𝐍 más creativas se dan cita hoy.  Te esperamos en nuestro último día de feria. ¡𝐭𝐞 𝐞𝐬𝐩𝐞𝐫𝐚𝐦𝐨𝐬!  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/122142325251017479/posts/122112958119017479
729780340226059_122112952095017479,Finados Mushuc Runa ,729780340226059,2025-11-04T07:37:23-05:00,2025-11-04,finados-2025,en-vivo,added_photos,80,62,3,15,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,282,día 5 llegó el último día de esta gran fiesta y lo vamos a vivir al máximo. porque una feria así... se despide como una verdadera fiesta feriamushucruna2025 últimodía finados2025 latradicióncobravida entretenimiento ecuador coladamorada guaguasdepan musicanacional,📅 𝐃𝐈́𝐀 𝟓 ¡Llegó el último día de esta gran fiesta! 💥 Y lo vamos a vivir AL MÁXIMO.  Porque una feria así… ¡Se despide como una verdadera fiesta!  #FeriaMushucRuna2025 #ÚltimoDía #Finados2025 #LaTradiciónCobraVida #Entretenimiento #ecuador #ColadaMorada #GuaguasDePan #musicanacional,https://www.facebook.com/122142325251017479/posts/122112952095017479
729780340226059_1518983969349997,Finados Mushuc Runa ,729780340226059,2025-11-04T07:36:14-05:00,2025-11-04,finados-2025,en-vivo,added_photos,7,7,0,0,sin-tema-detectado,False,False,False,False,False,0,,,https://www.facebook.com/122142325251017479/posts/1518983969349997?substory_index=1518983969349997
729780340226059_122112912165017479,Finados Mushuc Runa ,729780340226059,2025-11-04T03:35:09-05:00,2025-11-04,finados-2025,en-vivo,added_video,28595,27079,113,1403,artistas-musica,False,False,False,False,False,76,dian paucar se apoderó del megaescenario y nos regaló un cierre inolvidable.,Dian Paucar se apoderó del megaescenario y nos regaló un cierre inolvidable.,https://www.facebook.com/reel/807122288757946/
729780340226059_122112917835017479,Finados Mushuc Runa ,729780340226059,2025-11-04T03:27:27-05:00,2025-11-04,finados-2025,en-vivo,added_video,86,78,1,7,artistas-musica|comunidad-prueba|cobertura-en-vivo,False,False,False,False,False,204,"cerramos el cuarto día de feria con éxito total gracias por vivir cada experiencia, cada show y cada momento junto a nosotros. hoy la jornada brilló y nuestros artistas hicieron vibrar el escenario","✨ Cerramos el cuarto día de feria con éxito total ✨ Gracias por vivir cada experiencia, cada show y cada momento junto a nosotros. Hoy la jornada brilló y nuestros artistas hicieron vibrar el escenario 🙌🎶",https://www.facebook.com/reel/1371762960968165/
729780340226059_122112910839017479,Finados Mushuc Runa ,729780340226059,2025-11-04T02:33:15-05:00,2025-11-04,finados-2025,en-vivo,added_photos,1434,1366,10,58,artistas-musica|cultura-identidad,False,False,False,False,False,181,diana paucar se apoderó del megaescenario y nos regaló un cierre inolvidable. finados mushuc runa vibró con su voz y su energía nochesureña megaescenario latradicióncobravida,Diana Paucar se apoderó del megaescenario y nos regaló un cierre inolvidable. Finados Mushuc Runa vibró con su voz y su energía 🎤🔥  #NocheSureña #MegaEscenario #LaTradiciónCobraVida,https://www.facebook.com/122142325251017479/posts/122112910839017479
729780340226059_122112895809017479,Finados Mushuc Runa ,729780340226059,2025-11-04T00:32:11-05:00,2025-11-04,finados-2025,en-vivo,added_video,316,298,3,15,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,209,franco rojas le puso sabor al megaescenario revive en este reel su increíble presentación. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,🎤🔥 Franco Rojas le puso sabor al megaescenario  Revive en este reel su increíble presentación.   #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/reel/823171963803749/
729780340226059_122112902613017479,Finados Mushuc Runa ,729780340226059,2025-11-04T01:32:22-05:00,2025-11-04,finados-2025,en-vivo,added_photos,44,43,0,1,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,216,franco rojas le puso sabor al megaescenario revive en estas imágenes su presentación inolvidable. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,🎤🔥 Franco Rojas le puso sabor al megaescenario Revive en estas imágenes su presentación inolvidable. 📸  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/122142325251017479/posts/122112902613017479
729780340226059_122112886395017479,Finados Mushuc Runa ,729780340226059,2025-11-03T23:19:18-05:00,2025-11-03,finados-2025,en-vivo,added_video,649,626,3,20,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,238,"el megaescenario se enciende con todo así brilló euler caicedo, haciendo vibrar la noche sureña en el 4to día de feria. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","El megaescenario se enciende con todo 🔥🎤 Así brilló Euler Caicedo, haciendo vibrar la 𝐍𝐎𝐂𝐇𝐄 𝐒𝐔𝐑𝐄𝐍̃𝐀 en el 4to día de feria.   #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/reel/4270380209892233/
729780340226059_122112880647017479,Finados Mushuc Runa ,729780340226059,2025-11-03T22:09:20-05:00,2025-11-03,finados-2025,en-vivo,added_photos,67,61,0,6,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,238,"el megaescenario se enciende con todo así brilló euler caicedo, haciendo vibrar la noche sureña en el 4to día de feria. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","El megaescenario se enciende con todo 🔥🎤 Así brilló Euler Caicedo, haciendo vibrar la 𝐍𝐎𝐂𝐇𝐄 𝐒𝐔𝐑𝐄𝐍̃𝐀 en el 4to día de feria.   #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112880647017479
729780340226059_122112879453017479,Finados Mushuc Runa ,729780340226059,2025-11-03T22:00:01-05:00,2025-11-03,finados-2025,en-vivo,added_video,32,30,0,2,cultura-identidad|acceso-servicio|comunidad-prueba,False,False,False,False,False,234,"así vivimos la premiación y el tremendo freestyle en mushuc runa talento, emoción y pura energía en un solo lugar. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","🎤🏆 Así vivimos la premiación y el tremendo 𝐅𝐑𝐄𝐄𝐒𝐓𝐘𝐋𝐄 en Mushuc Runa 🔥 Talento, emoción y pura energía en un solo lugar.   #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/reel/1515927149649351/
729780340226059_122112877455017479,Finados Mushuc Runa ,729780340226059,2025-11-03T21:40:28-05:00,2025-11-03,finados-2025,en-vivo,added_photos,35,33,0,2,cultura-identidad|acceso-servicio,False,False,False,False,True,252,"la noche del 4to día de feria se vive a lo grande, aquí nuestro lente, capturó algunos recuerdos. si estás aquí, dale like y comparte. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","🌙🎉 La noche del 4to día de feria se vive a lo grande, aquí nuestro lente, capturó algunos recuerdos. Si estás aquí, dale like y comparte.   #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112877455017479
729780340226059_122112876453017479,Finados Mushuc Runa ,729780340226059,2025-11-03T21:32:04-05:00,2025-11-03,finados-2025,en-vivo,mobile_status_update,101,78,9,14,cultura-identidad|acceso-servicio|confianza-operacion,False,False,False,False,False,212,ya estamos en modo noche sureña conéctate y disfruta con nosotros esta fiesta que cobra vida finados2025 latradicióncobravida finadosmushucruna seguidores franco rojas dina paucar oficial euler caicedo,¡Ya estamos en modo 𝑵𝒐𝒄𝒉𝒆 𝑺𝒖𝒓𝒆𝒏̃𝒂!  Conéctate y disfruta con nosotros esta fiesta que cobra vida🎉 #Finados2025 #LaTradiciónCobraVida #FinadosMushucRuna @seguidores Franco Rojas Dina Paucar (Oficial) Euler Caicedo,https://www.facebook.com/122142325251017479/posts/122112876453017479
729780340226059_122112864195017479,Finados Mushuc Runa ,729780340226059,2025-11-03T19:37:30-05:00,2025-11-03,finados-2025,en-vivo,added_photos,24,23,0,1,expositores-negocios|cultura-identidad|acceso-servicio,False,False,False,False,False,319,"nuestros expositores siguen brillando en este 4to día de feria. productos, talento y grandes experiencias te esperan en cada stand. ven, recorre la feria y descubre todo lo que tienen para ti. ecuador finados2025 finadosmushucruna tradiciones entretenimiento diversión lacoladamoradamásgrande guaguasdepan","🎪📸 𝐍𝐮𝐞𝐬𝐭𝐫𝐨𝐬 𝐞𝐱𝐩𝐨𝐬𝐢𝐭𝐨𝐫𝐞𝐬 𝐬𝐢𝐠𝐮𝐞𝐧 𝐛𝐫𝐢𝐥𝐥𝐚𝐧𝐝𝐨 𝐞𝐧 𝐞𝐬𝐭𝐞 𝟒𝐭𝐨 𝐝𝐢́𝐚 𝐝𝐞 𝐟𝐞𝐫𝐢𝐚. Productos, talento y grandes experiencias te esperan en cada stand.  𝐕𝐞𝐧, 𝐫𝐞𝐜𝐨𝐫𝐫𝐞 𝐥𝐚 𝐟𝐞𝐫𝐢𝐚 𝐲 𝐝𝐞𝐬𝐜𝐮𝐛𝐫𝐞 𝐭𝐨𝐝𝐨 𝐥𝐨 𝐪𝐮𝐞 𝐭𝐢𝐞𝐧𝐞𝐧 𝐩𝐚𝐫𝐚 𝐭𝐢.  #Ecuador #Finados2025 #FinadosMushucRuna #Tradiciones #Entretenimiento #Diversión #LaColadaMoradaMásGrande #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112864195017479
729780340226059_122112856515017479,Finados Mushuc Runa ,729780340226059,2025-11-03T18:55:14-05:00,2025-11-03,finados-2025,en-vivo,added_photos,15,13,1,1,expositores-negocios|cultura-identidad|acceso-servicio,False,False,False,False,False,319,"nuestros expositores siguen brillando en este 4to día de feria. productos, talento y grandes experiencias te esperan en cada stand. ven, recorre la feria y descubre todo lo que tienen para ti. ecuador finados2025 finadosmushucruna tradiciones entretenimiento diversión lacoladamoradamásgrande guaguasdepan","🎪📸 𝐍𝐮𝐞𝐬𝐭𝐫𝐨𝐬 𝐞𝐱𝐩𝐨𝐬𝐢𝐭𝐨𝐫𝐞𝐬 𝐬𝐢𝐠𝐮𝐞𝐧 𝐛𝐫𝐢𝐥𝐥𝐚𝐧𝐝𝐨 𝐞𝐧 𝐞𝐬𝐭𝐞 𝟒𝐭𝐨 𝐝𝐢́𝐚 𝐝𝐞 𝐟𝐞𝐫𝐢𝐚. Productos, talento y grandes experiencias te esperan en cada stand.  𝐕𝐞𝐧, 𝐫𝐞𝐜𝐨𝐫𝐫𝐞 𝐥𝐚 𝐟𝐞𝐫𝐢𝐚 𝐲 𝐝𝐞𝐬𝐜𝐮𝐛𝐫𝐞 𝐭𝐨𝐝𝐨 𝐥𝐨 𝐪𝐮𝐞 𝐭𝐢𝐞𝐧𝐞𝐧 𝐩𝐚𝐫𝐚 𝐭𝐢.  #Ecuador #Finados2025 #FinadosMushucRuna #Tradiciones #Entretenimiento #Diversión #LaColadaMoradaMásGrande #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112856515017479
729780340226059_122112852717017479,Finados Mushuc Runa ,729780340226059,2025-11-03T18:38:21-05:00,2025-11-03,finados-2025,en-vivo,added_video,19,16,0,3,cultura-identidad|acceso-servicio,False,False,False,False,False,218,talento al vuelo en finados mushuc runa improvisación pura que hizo vibrar este feriado de finados finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan,🎤🔥 𝐓𝐚𝐥𝐞𝐧𝐭𝐨 𝐚𝐥 𝐯𝐮𝐞𝐥𝐨 𝐞𝐧 𝐅𝐢𝐧𝐚𝐝𝐨𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚  Improvisación pura que hizo vibrar este feriado de Finados 📸  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan,https://www.facebook.com/reel/24435644009446819/
729780340226059_122112851739017479,Finados Mushuc Runa ,729780340226059,2025-11-03T18:29:02-05:00,2025-11-03,finados-2025,en-vivo,added_photos,18,16,1,1,cultura-identidad|acceso-servicio,False,False,False,False,False,224,"el freestyle encendió la feria de finadosmushucruna rimas, energía y talento que hicieron vibrar a todos. finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan","🎤 El 𝐅𝐑𝐄𝐄𝐒𝐓𝐘𝐋𝐄 encendió la feria de #𝐅𝐢𝐧𝐚𝐝𝐨𝐬𝐌𝐮𝐬𝐡𝐮𝐜𝐑𝐮𝐧𝐚 Rimas, energía y talento que hicieron vibrar a todos. 📸  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan",https://www.facebook.com/122142325251017479/posts/122112851739017479
729780340226059_122112849723017479,Finados Mushuc Runa ,729780340226059,2025-11-03T18:18:56-05:00,2025-11-03,finados-2025,en-vivo,added_video,23,22,0,1,artistas-musica|cultura-identidad|acceso-servicio|patrocinio-alianzas,False,False,False,False,False,308,todo listo para la noche sureña franco rojas compartió junto a nuestros auspiciantes y la emoción sigue creciendo. nos vemos en el concierto finados2025 latradicióncobravida diversion entretenimiento tradiciones ecuador coladamorada guaguasdepan cumbia dinapaucar francorojas eulercaicedo,Todo listo para la 𝐍𝐎𝐂𝐇𝐄 𝐒𝐔𝐑𝐄𝐍̃𝐀🎤 𝐅𝐫𝐚𝐧𝐜𝐨 𝐑𝐨𝐣𝐚𝐬 compartió junto a nuestros auspiciantes y la emoción sigue creciendo.  ¡𝐍𝐨𝐬 𝐯𝐞𝐦𝐨𝐬 𝐞𝐧 𝐞𝐥 𝐜𝐨𝐧𝐜𝐢𝐞𝐫𝐭𝐨! 🎶  #Finados2025 #LaTradiciónCobraVida #diversion #Entretenimiento #tradiciones #ecuador #ColadaMorada #GuaguasDePan #Cumbia #DinaPaucar #FrancoRojas #EulerCaicedo,https://www.facebook.com/reel/820288437269207/
